,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Interpersonal Violence,Maternal Disorders,HIV/AIDS,Drug Use Disorders,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Alcohol Use Disorders,Self-harm,Exposure to Forces of Nature,Diarrheal Diseases,Environmental Heat and Cold Exposure,Neoplasms,Conflict and Terrorism,Diabetes Mellitus,Chronic Kidney Disease,Poisonings,Protein-Energy Malnutrition,Road Injuries,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases,"Fire, Heat, and Hot Substances",Acute Hepatitis,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,current_amount,constant_amount,Population
206,Armenia,ARM,2019,5,873,169,4,0,44,153,8,19,10,73,13507,546,156,69,287,0,13,47,5834,0,1235,449,18,1,240,1323,1114,1720,45,2,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,42717777,47842849,2820602
207,Australia,AUS,1994,86,4342,1056,97,0,269,344,24,558,660,94,51468,2043,719,297,2468,1,64,57,34419,6,2640,1946,47,64,2255,7523,1415,3971,178,7,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,10000,17903,17805468
208,Australia,AUS,2005,55,6954,1614,137,0,205,254,14,117,805,73,45600,2998,651,454,2358,4,123,42,39704,0,3532,2884,49,106,1784,7538,1600,4648,127,11,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,75721,109315,20176844
209,Australia,AUS,2006,53,7268,1668,137,0,202,308,18,132,787,76,45433,2938,658,467,2370,4,136,44,40546,0,3648,3065,48,106,1755,7660,1623,4750,113,11,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,199741,279265,20450966
210,Australia,AUS,2007,51,7568,1742,138,0,204,300,14,123,757,78,45949,2910,652,483,2465,5,148,46,41904,0,3820,3298,48,107,1752,7969,1687,4945,114,11,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,48270,65686,20827622
211,Australia,AUS,2008,50,7836,1809,138,0,206,327,12,95,720,80,46128,2828,648,496,2556,5,156,46,43049,0,3934,3487,49,108,1739,8245,1742,5099,115,12,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,231519,308618,21249199
212,Australia,AUS,2009,49,8064,1837,137,0,207,339,18,101,693,80,45219,2803,649,503,2610,6,167,77,43523,2,3942,3608,48,107,1711,8342,1780,5186,266,12,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,204472,269822,21691653
213,Australia,AUS,2010,49,8346,1882,139,0,206,326,19,83,700,79,44759,2911,638,510,2667,5,179,43,44010,10,3906,3699,47,110,1665,8566,1823,5303,108,11,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,102896,134613,22031750
214,Australia,AUS,2011,48,8687,1948,138,0,197,311,19,103,738,80,44991,3055,608,511,2687,34,197,41,44902,11,3900,3862,46,110,1617,8894,1866,5457,126,11,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,340421,436550,22340024
215,Australia,AUS,2012,48,8948,1983,136,0,193,318,19,74,766,77,44416,3192,575,514,2716,8,207,38,45387,1,3803,4016,44,111,1568,9104,1888,5546,104,10,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,965654,1216050,22733465
216,Australia,AUS,2013,45,9215,2020,134,0,195,304,11,69,813,80,44255,3306,572,522,2775,4,206,36,46192,0,3657,4210,41,110,1515,9354,1967,5699,102,10,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,13532,16734,23128129
217,Australia,AUS,2015,46,9848,2150,145,0,198,318,12,64,954,85,46230,3763,542,553,3010,9,218,34,48482,3,3720,4682,41,120,1549,10163,2135,6126,103,10,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,250521,300487,23815995
218,Australia,AUS,2016,44,10134,2178,150,0,196,300,14,71,1002,85,46468,3925,529,568,2927,9,219,33,48970,1,3729,4787,40,125,1545,10319,2125,6185,102,9,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2538,3019,24190907
219,Australia,AUS,2017,45,10420,2237,154,0,195,315,13,71,1039,88,47986,4011,511,575,2857,12,220,35,50188,0,3862,4867,41,127,1558,10524,2135,6278,104,9,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,39800,46515,24592588
220,Australia,AUS,2019,46,11240,2403,164,0,196,322,13,71,1128,95,51615,4269,487,590,2898,4,228,37,53700,0,4239,5207,43,136,1595,11203,2215,6632,109,10,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,27759,31089,25334826
221,Austria,AUT,1990,53,2327,583,12,0,116,112,7,69,71,180,39785,1374,317,208,1858,3,4,24,20644,0,1590,743,36,1,1423,2524,2253,3979,62,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,13000,25838,7677850
222,Austria,AUT,1991,53,2404,590,10,0,116,101,8,90,85,163,39739,1334,316,219,1857,10,4,24,20747,0,1614,746,35,1,1388,2506,2280,3968,63,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,442000,848233,7754891
223,Austria,AUT,1992,52,2487,596,9,0,115,112,7,136,104,146,39550,1301,310,227,1832,0,4,22,20787,0,1602,742,31,1,1323,2484,2280,3939,62,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,249000,466199,7840709
224,Austria,AUT,1993,50,2560,598,8,0,114,103,6,146,124,128,39234,1235,280,230,1824,0,4,21,20731,0,1584,745,30,1,1293,2468,2258,3876,62,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,276000,504891,7905633
225,Austria,AUT,1994,43,2629,599,7,0,112,94,8,178,141,111,38675,1177,262,238,1806,2,4,21,20543,0,1555,739,28,1,1237,2410,2219,3784,61,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,10000,17903,7936118
226,Austria,AUT,1995,42,2715,616,6,0,105,86,3,164,149,98,38864,1139,233,255,1783,7,4,21,20605,6,1563,757,26,1,1148,2434,2197,3723,60,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,15000,26298,7948278
227,Austria,AUT,1996,45,2769,630,6,0,98,85,5,117,152,90,38904,1148,214,268,1738,0,5,21,20558,0,1548,786,25,1,1065,2437,2168,3653,59,4,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,15000,25812,7959017
228,Austria,AUT,2008,38,3408,835,8,0,68,67,2,47,210,52,30517,1056,148,434,1404,17,59,36,20392,7,2337,2138,28,1,647,2920,1945,3400,71,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,6200000,8264698,8321496
229,Austria,AUT,2009,37,3513,857,8,0,68,73,2,40,213,53,30688,1026,148,448,1439,15,67,49,20779,1,2316,2293,29,1,628,2963,1985,3429,46,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,4123889,5441909,8343323
230,Austria,AUT,2010,37,3686,872,9,0,65,69,2,45,211,52,30655,999,149,456,1449,24,73,40,20897,0,2247,2467,30,2,599,2969,1957,3383,45,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2966674,3881086,8363404
231,Austria,AUT,2011,35,3845,896,9,0,63,71,3,41,207,54,30832,978,139,468,1447,1,80,40,21138,0,2214,2642,30,2,567,2986,1923,3336,44,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,893638,1145986,8391643
232,Austria,AUT,2012,34,4004,924,10,0,62,68,2,39,193,54,31298,968,128,482,1448,13,93,48,21473,0,2213,2870,30,2,543,3059,1910,3312,44,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,402884,507351,8429991
233,Austria,AUT,2013,33,4123,941,9,0,60,66,2,50,179,56,31432,967,126,494,1446,22,102,41,21625,2,2212,3019,29,2,511,3121,1888,3275,43,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,8370,10351,8479823
234,Austria,AUT,2015,32,4417,995,10,0,58,79,4,44,155,55,32310,1049,128,519,1472,18,123,39,22000,0,2306,3369,31,2,495,3299,1868,3241,44,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,3429,4113,8642699
235,Austria,AUT,2016,32,4538,1004,11,0,57,77,4,35,144,52,32169,1093,132,525,1456,9,136,37,21954,0,2300,3431,33,2,484,3329,1830,3203,43,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,71269,84781,8736668
236,Austria,AUT,2018,31,4709,1017,12,0,55,71,3,36,139,50,32332,1171,120,517,1428,0,129,35,21930,0,2295,3357,31,2,485,3356,1795,3188,42,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2236162,2553499,8840521
237,Austria,AUT,2019,31,4802,1040,12,0,56,70,3,35,140,50,32998,1205,115,517,1418,11,125,35,22258,0,2340,3367,31,2,491,3406,1809,3237,42,3,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,3135,3511,8879920
238,Azerbaijan,AZE,1993,189,930,170,146,2,801,1998,91,23,23,1245,27959,8026,2745,246,275,141,1388,166,7553,1197,926,685,163,119,1334,2369,2038,2898,633,68,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,125617,229793,7494800
239,Azerbaijan,AZE,1994,219,913,176,140,2,803,2038,89,27,25,1367,29429,7711,2686,293,272,0,1319,171,7638,1519,1019,713,165,114,1276,2495,2209,3091,659,63,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,43423400,77741091,7596550
240,Azerbaijan,AZE,1995,208,877,168,127,2,668,1538,81,30,24,1358,29032,7205,2633,298,220,5,1253,154,7457,54,1053,669,143,103,1016,2424,2284,3144,593,56,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,21259664,37271748,7684850
241,Azerbaijan,AZE,1996,201,856,162,117,2,584,1161,73,33,21,1361,28714,6754,2612,291,198,0,1146,145,7324,7,1089,645,128,94,858,2332,2362,3211,558,51,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,13545488,23309419,7763000
242,Azerbaijan,AZE,1997,207,836,157,108,2,547,935,66,36,20,1377,28373,6368,2611,284,198,11,1065,141,7217,30,1128,634,118,87,775,2200,2424,3264,538,49,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,4753481,8037137,7838250
243,Azerbaijan,AZE,1998,215,823,157,100,2,517,762,61,40,20,1394,28638,6056,2641,274,202,1,997,138,7205,34,1190,636,110,79,722,2089,2489,3325,522,48,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,29958702,50029162,7913000
244,Azerbaijan,AZE,1999,217,814,161,89,2,477,619,57,43,20,1409,29255,5714,2696,258,213,1,900,138,7244,18,1256,645,102,69,688,1971,2536,3367,503,48,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,35866109,59156766,7982750
245,Azerbaijan,AZE,2000,210,803,167,77,1,430,506,53,47,21,1385,29825,5303,2750,242,233,42,803,138,7267,13,1310,660,93,59,678,1837,2572,3401,486,50,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,54966601,88811188,8048600
246,Azerbaijan,AZE,2001,195,798,173,67,1,370,441,47,51,25,1336,30409,4860,2758,227,266,1,666,139,7307,7,1368,681,83,50,660,1683,2599,3430,472,52,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,36065474,56892459,8111200
247,Azerbaijan,AZE,2002,179,783,183,61,1,365,396,44,54,26,1286,31522,4627,2849,217,284,1,542,141,7510,5,1433,724,79,45,656,1609,2640,3477,458,54,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,55912969,86830932,8171950
248,Azerbaijan,AZE,2003,170,771,198,57,1,358,371,43,57,28,1262,33123,4508,2995,213,314,1,444,148,7811,15,1498,812,77,42,672,1595,2701,3551,455,57,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,63855581,97305580,8234100
249,Azerbaijan,AZE,2004,153,759,210,54,1,359,358,45,60,28,1220,34169,4407,3118,204,345,1,375,158,8025,8,1528,929,76,39,680,1600,2755,3603,451,59,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,61753547,91857132,8306500
250,Azerbaijan,AZE,2005,147,749,225,51,1,368,350,48,63,29,1159,35441,4284,3159,202,373,0,304,156,8348,24,1564,1008,81,37,710,1639,2790,3626,455,55,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,66925491,96617297,8391850
251,Azerbaijan,AZE,2006,132,750,242,46,1,353,330,47,64,29,1018,36206,4098,3207,192,392,0,252,148,8587,5,1574,1086,81,33,704,1652,2801,3608,440,50,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,57047444,79760016,8484550
252,Azerbaijan,AZE,2007,118,739,253,42,1,345,304,47,57,29,870,36255,3877,3197,178,416,0,214,139,8834,12,1570,1174,82,29,697,1638,2824,3597,425,45,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,58648172,79809417,8581300
253,Azerbaijan,AZE,2008,116,744,266,40,1,344,316,46,44,31,838,36982,3764,3153,187,410,0,189,139,9190,35,1630,1195,83,28,717,1679,2812,3588,428,42,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,41689409,55572637,8763400
254,Azerbaijan,AZE,2009,113,765,280,38,1,341,325,46,40,32,805,37685,3651,3085,192,406,0,172,138,9484,8,1671,1222,83,26,725,1716,2811,3587,429,38,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,55711072,73516655,8947243
255,Azerbaijan,AZE,2010,111,785,293,37,1,345,340,47,42,33,789,38294,3575,3031,197,408,3,159,137,9740,20,1710,1248,84,25,740,1753,2815,3593,435,36,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,55316017,72365936,9054332
256,Azerbaijan,AZE,2011,99,819,308,35,1,336,343,46,36,34,777,39148,3471,2943,202,406,0,153,137,10022,21,1745,1272,85,24,750,1804,2838,3624,432,34,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,79644607,102134880,9173082
257,Azerbaijan,AZE,2012,93,832,319,34,0,327,353,44,30,34,757,39799,3350,2833,205,398,0,146,141,10263,16,1790,1291,85,23,745,1847,2850,3639,429,31,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,58183972,73271069,9295784
258,Azerbaijan,AZE,2013,75,857,331,33,0,331,360,39,28,34,734,40438,3225,2718,206,394,0,144,134,10439,11,1826,1309,85,22,751,1884,2874,3670,429,30,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,37047476,45815450,9416801
259,Azerbaijan,AZE,2014,73,881,344,33,0,329,365,37,29,35,707,41339,3116,2571,207,387,0,140,132,10664,46,1881,1330,84,22,748,1933,2916,3720,426,28,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,63343404,76848109,9535079
260,Azerbaijan,AZE,2015,69,889,346,31,0,317,364,36,30,34,681,41528,2988,2435,208,376,0,136,129,10853,63,1929,1337,83,20,776,1952,2945,3751,434,27,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,32057109,38450823,9649341
261,Azerbaijan,AZE,2016,67,906,356,30,0,311,361,34,32,35,652,42389,2863,2273,209,368,0,133,127,11155,138,2000,1360,82,20,766,2001,3012,3830,413,26,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,15545278,18492509,9757812
262,Azerbaijan,AZE,2017,65,907,360,30,0,311,364,33,33,36,640,43086,2726,2099,213,369,0,127,127,11501,36,2073,1381,83,19,775,2038,3073,3900,413,25,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,17735168,20727510,9854033
263,Azerbaijan,AZE,2018,63,918,343,29,0,313,370,33,35,37,639,42028,2569,1954,220,375,0,120,128,11626,16,2092,1373,84,18,791,1996,3075,3896,438,24,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,28904443,33006322,9939771
264,Azerbaijan,AZE,2019,62,941,338,29,0,312,372,32,37,39,636,42138,2454,1825,225,379,0,114,129,11913,0,2150,1386,85,18,803,2006,3118,3945,413,24,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,30936294,34647879,10024283
265,Bahamas,BHS,1990,6,22,6,7,0,22,45,3,64,0,11,445,63,54,7,7,0,7,1,261,0,75,38,2,6,57,24,40,71,10,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1564000,3108499,270679
266,Bahamas,BHS,1991,6,23,6,7,0,23,38,3,86,1,11,450,64,56,7,7,0,7,1,264,0,78,39,2,6,59,24,39,71,10,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1318000,2529346,276058
267,Bahamas,BHS,1992,6,24,7,7,0,23,44,4,113,1,12,456,65,57,8,7,4,7,1,266,0,80,39,2,6,60,25,39,72,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1080000,2022070,281973
268,Bahamas,BHS,1993,6,25,7,7,0,24,48,3,156,1,11,468,66,55,8,8,0,8,1,272,5,85,40,2,6,60,26,41,74,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1284000,2348840,288164
269,Bahamas,BHS,1994,6,26,7,7,0,23,57,3,187,1,11,479,66,51,9,8,0,7,1,280,6,91,41,2,6,62,27,41,75,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,715000,1280067,293997
270,Bahamas,BHS,1995,6,27,7,7,0,24,54,3,194,1,10,488,66,48,10,8,0,7,1,288,0,94,42,2,6,63,27,42,76,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,753000,1320135,299554
271,Bahamas,BHS,1996,6,28,8,7,0,23,54,3,233,1,10,510,68,47,10,8,0,7,1,301,1,101,45,1,6,65,29,43,78,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,892000,1534977,304933
272,Bahamas,BHS,1997,6,29,8,6,0,23,57,3,198,1,9,512,68,45,10,9,0,6,1,301,1,98,46,1,6,67,29,43,78,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1489000,2517585,310171
273,Bahamas,BHS,1998,5,31,8,6,0,23,57,3,188,2,9,521,69,41,11,9,0,6,1,310,2,100,48,1,5,68,30,44,80,11,1,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1424000,2377991,315398
274,Bahamas,BHS,1999,5,32,9,6,0,23,59,4,264,2,8,549,72,37,11,9,2,5,1,324,0,102,52,1,5,69,31,45,82,11,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,5122000,8448113,320272
275,Bahamas,BHS,2000,4,33,9,6,0,23,63,3,259,2,8,543,70,34,12,9,0,4,1,326,0,101,54,1,5,71,31,43,80,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,6057000,9786478,325014
276,Bahamas,BHS,2001,4,34,10,6,0,23,54,3,265,2,7,566,72,33,12,9,0,4,1,341,0,102,59,1,5,74,32,44,82,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,6654000,10496533,329626
277,Bahamas,BHS,2002,4,35,10,5,0,23,55,3,227,2,7,571,72,34,12,8,1,4,1,346,0,95,61,1,5,77,32,42,80,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,6733563,10456994,334002
278,Bahamas,BHS,2003,4,36,10,5,0,24,62,3,205,2,7,574,73,34,12,9,0,4,1,358,0,101,64,1,5,44,33,44,83,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,6318638,9628582,338490
279,Bahamas,BHS,2004,4,36,10,5,0,24,60,3,205,2,7,585,71,35,12,9,12,4,1,365,0,103,67,1,5,47,34,44,84,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,7599385,11303928,343089
280,Bahamas,BHS,2005,3,37,10,5,0,23,76,3,169,2,7,568,68,34,12,9,1,4,1,365,0,102,67,1,4,48,33,43,82,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,3828531,5527077,347804
281,Bahamas,BHS,2006,3,39,11,5,0,24,78,4,187,2,7,583,69,33,13,9,0,4,1,384,0,104,71,1,4,50,34,45,86,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,6916487,9670181,352664
282,Bahamas,BHS,2007,3,40,11,5,0,24,87,4,145,2,7,582,69,33,13,9,0,4,1,391,0,103,71,1,4,50,35,45,86,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,9073972,12348013,357666
283,Bahamas,BHS,2008,3,42,11,5,0,24,95,4,139,2,7,610,71,32,14,10,0,4,1,409,0,106,76,1,4,51,36,46,89,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,19897467,26523638,362795
284,Bahamas,BHS,2009,3,44,12,5,0,24,102,4,138,1,7,652,74,31,14,10,0,4,1,430,0,113,80,1,4,54,38,48,92,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,13347623,17613604,368057
285,Bahamas,BHS,2010,3,45,13,5,0,24,109,4,126,1,7,669,76,29,15,10,3,4,1,445,0,114,84,1,4,54,39,48,94,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,14431173,18879262,373272
286,Bahamas,BHS,2011,3,46,13,5,0,24,124,5,124,1,7,684,77,28,15,10,0,4,1,461,0,115,88,1,4,55,40,49,96,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,11564834,14830547,377950
287,Bahamas,BHS,2012,3,48,13,5,0,25,128,5,126,1,7,691,78,27,15,10,1,4,1,474,0,117,91,1,4,55,41,49,97,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,3771403,4749330,382061
288,Bahamas,BHS,2013,3,49,14,5,0,25,130,5,122,1,6,703,78,26,15,10,0,4,1,484,0,119,94,1,4,55,42,50,99,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1136901,1405969,385650
289,Bahamas,BHS,2014,3,51,14,5,0,25,123,4,125,1,7,725,80,25,16,11,0,4,1,497,0,122,98,1,4,56,43,53,104,9,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2714707,3293478,389131
290,Bahamas,BHS,2015,3,53,15,5,0,25,121,4,124,1,7,759,84,24,16,11,33,4,1,515,0,127,101,1,4,56,45,55,107,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1763260,2114939,392697
291,Bahamas,BHS,2016,3,55,15,5,0,25,117,4,122,1,7,787,86,23,17,11,0,4,1,530,0,132,103,1,4,56,46,56,110,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,3291857,3915957,395976
292,Bahamas,BHS,2017,3,57,16,5,0,25,116,4,120,2,7,811,88,22,17,11,0,4,1,544,0,136,106,1,4,56,47,58,112,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1862139,2176323,399020
293,Bahamas,BHS,2018,3,59,16,5,0,25,113,4,118,2,7,839,91,22,18,11,0,4,1,561,0,141,109,1,4,56,49,60,116,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,350419,400147,401906
294,Bahamas,BHS,2019,3,61,17,6,0,24,111,4,116,2,7,869,94,21,18,12,50,4,1,580,0,146,112,1,5,56,51,62,119,10,0,6,Western Hemisphere,HIC,High Income Country,2,Obligations,28589079,32019056,404557
295,Bahrain,BHR,2007,4,33,12,4,0,12,30,5,11,2,12,832,66,56,4,87,0,9,1,447,0,339,108,2,4,166,136,81,134,12,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,23532469,32023384,1040532
296,Bahrain,BHR,2008,4,34,13,4,0,12,33,5,12,2,11,838,67,55,4,89,0,9,1,465,1,356,112,2,4,171,135,85,137,13,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,5132400,6841571,1110343
297,Bahrain,BHR,2009,3,36,13,4,0,12,35,5,12,2,11,848,67,54,4,89,0,9,1,482,0,375,117,2,4,171,132,88,140,13,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,9642590,12724419,1179453
298,Bahrain,BHR,2010,3,38,13,4,0,12,35,5,12,2,11,862,66,52,5,86,0,9,1,499,0,404,119,2,4,168,126,89,140,13,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,21160161,27682311,1213645
299,Bahrain,BHR,1992,5,17,6,3,0,13,11,5,5,1,13,755,36,133,3,29,0,8,0,272,0,119,49,2,3,118,93,54,97,8,2,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,1074000,2010836,554470
300,Bahrain,BHR,1993,5,17,6,3,0,13,12,5,6,1,13,749,34,123,3,30,0,8,0,276,0,125,50,2,3,121,93,55,99,8,3,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,603000,1103076,573755
301,Bahrain,BHR,1994,5,18,6,3,0,13,13,5,6,1,13,754,33,110,3,31,0,8,0,283,0,133,52,2,3,125,95,56,101,9,3,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,1015595,1818225,593254
302,Bahrain,BHR,1995,4,19,6,3,0,14,13,4,7,1,14,768,32,95,3,32,0,8,0,294,1,143,54,1,3,129,99,58,105,9,3,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,23663695,41486414,612934
303,Bahrain,BHR,1996,4,20,7,4,0,14,13,5,8,1,14,787,32,79,3,33,0,8,0,305,8,152,57,1,3,133,103,60,109,9,3,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,82290020,141606751,632756
304,Bahrain,BHR,1997,4,21,7,4,0,15,14,6,8,1,13,795,31,69,3,34,0,8,0,315,5,157,58,1,4,138,106,63,113,10,3,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,11612880,19634936,652643
305,Bahrain,BHR,1998,4,22,7,4,0,15,16,6,9,1,13,802,33,64,3,37,0,8,0,328,0,167,60,1,4,142,112,64,115,10,3,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,20494160,34223969,672484
306,Bahrain,BHR,1999,4,22,7,4,0,15,17,7,10,1,13,817,35,60,3,43,0,8,0,337,0,180,62,2,4,146,111,66,117,10,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,18072838,29808941,692133
307,Bahrain,BHR,2000,4,23,7,4,0,13,18,6,10,2,13,751,35,59,3,50,0,8,0,330,0,173,60,2,3,155,101,64,112,10,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,14720497,23784349,711442
308,Bahrain,BHR,2001,4,24,6,3,0,12,19,7,9,2,12,690,35,58,3,58,0,8,0,325,0,166,57,2,3,149,94,62,106,10,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,6249690,9858742,730257
309,Bahrain,BHR,2002,3,26,8,4,0,11,20,6,8,2,12,765,43,57,3,61,0,8,0,362,0,207,69,2,4,145,111,67,116,10,5,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,38881310,60381346,748324
310,Bahrain,BHR,2003,4,28,10,4,0,11,21,5,9,2,12,838,52,57,3,68,0,8,1,395,0,249,84,2,4,149,128,72,127,10,5,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,94579915,144124501,778256
311,Bahrain,BHR,2004,4,29,11,4,0,11,24,5,9,2,13,850,57,59,3,76,0,9,1,412,0,279,93,2,4,157,133,75,129,11,5,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,25250300,37559299,833451
312,Bahrain,BHR,2005,4,30,12,4,0,11,27,5,10,2,13,847,61,59,4,82,0,9,1,426,0,307,100,2,4,164,137,78,131,11,5,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,26437873,38167159,901921
313,Bahrain,BHR,2006,4,31,12,4,0,12,29,5,10,2,12,836,64,58,4,86,0,9,1,436,0,327,104,2,4,165,136,79,132,12,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,17349920,24257527,970981
314,Bahrain,BHR,2011,3,41,14,4,0,12,34,5,12,3,11,876,66,51,5,86,0,9,1,511,0,429,122,2,4,167,123,91,142,14,4,3,Middle East and North Africa,HIC,High Income Country,2,Obligations,48299191,61938054,1212077
